Make,Model,Year,Style,Distance,Engine_capacity(cm3),Fuel_type,Transmission,Price(euro),Age,km_year,annual_mileage,Cars_built,engine_capacity
19,98,2006,3,284485.0,2900.0,0,0,12999.0,16,17780.31,0,1,2
13,41,2010,10,171152.0,1300.0,2,0,7199.0,12,14262.67,2,0,1
20,97,2010,3,118483.0,3500.0,4,0,19999.0,12,9873.58,1,0,0
28,23,2011,11,172323.0,1400.0,4,0,6199.0,11,15665.73,2,1,1
23,101,2014,3,104927.0,3000.0,0,0,39899.0,8,13115.88,2,1,2
3,101,2016,10,170546.0,1800.0,2,0,11500.0,6,28424.33,0,3,1
19,99,2006,3,307036.0,2700.0,0,0,11999.0,16,19189.75,0,1,2
23,55,2021,3,3485.0,2000.0,4,0,54499.0,1,3485.0,1,1,2
11,101,2017,3,104337.0,1500.0,4,0,12999.0,5,20867.4,0,3,1
19,98,2008,9,293598.0,3600.0,0,0,15999.0,14,20971.29,0,1,0
13,41,2009,10,166822.0,1400.0,2,0,5599.0,13,12832.46,2,0,1
14,135,2014,3,154699.0,2000.0,0,0,15799.0,8,19337.38,0,0,2
23,101,2007,3,210941.0,4000.0,0,0,23999.0,15,14062.73,2,1,0
23,48,2002,10,274275.0,2600.0,3,1,7199.0,20,13713.75,2,1,2
32,108,2012,11,233097.0,1500.0,0,1,7699.0,10,23309.7,0,1,1
23,48,2016,10,132309.0,2000.0,0,0,27900.0,6,22051.5,0,1,2
35,50,2011,11,170038.0,1200.0,0,1,5199.0,11,15458.0,2,1,1
5,101,2005,4,167635.0,1600.0,4,1,3850.0,17,9860.88,1,1,1
40,24,2014,11,103638.0,1800.0,2,0,9499.0,8,12954.75,2,0,1
32,115,2018,11,176340.0,1500.0,0,0,11499.0,4,44085.0,0,1,1
25,87,2018,3,13667.0,2000.0,5,0,21499.0,4,3416.75,1,0,2
20,36,2011,4,108000.0,1800.0,2,0,10999.0,11,9818.18,1,0,1
28,23,2011,11,254000.0,1300.0,0,1,7999.0,11,23090.91,0,1,1
14,121,2006,3,264000.0,2000.0,3,1,7099.0,16,16500.0,2,0,2
1,17,1999,10,420247.0,2500.0,0,0,5199.0,23,18271.61,0,1,2
1,17,2016,10,103791.0,2000.0,4,0,18499.0,6,17298.5,0,1,2
6,76,2007,11,273000.0,1500.0,0,1,3699.0,15,18200.0,0,1,1
42,61,2008,4,198238.0,1400.0,4,0,6799.0,14,14159.86,2,1,1
32,80,2013,4,190435.0,1461.0,0,1,7899.0,9,21159.44,0,1,1
27,95,2015,3,107585.0,1200.0,4,0,12750.0,7,15369.29,2,0,1
20,97,2011,3,196982.0,3500.0,2,0,22400.0,11,17907.45,0,0,0
1,18,2010,10,107768.0,4200.0,4,0,21500.0,12,8980.67,1,1,0
43,131,2020,3,5624.0,2000.0,2,0,49999.0,2,2812.0,1,-1,2
27,95,2011,3,149000.0,1500.0,0,1,9599.0,11,13545.45,2,0,1
32,80,2017,11,217246.0,1500.0,0,1,12199.0,5,43449.2,0,1,1
11,54,2013,10,103798.0,2000.0,2,0,12899.0,9,11533.11,1,3,2
2,9,2007,10,197954.0,2000.0,0,0,9999.0,15,13196.93,2,1,2
42,101,2011,0,141708.0,1400.0,4,1,10500.0,11,12882.55,2,1,1
40,24,2009,4,293088.0,1400.0,0,1,6499.0,13,22545.23,0,0,1
24,101,2011,4,216801.0,1600.0,4,0,10599.0,11,19709.18,0,1,1
27,95,2010,3,200185.0,1500.0,0,1,8499.0,12,16682.08,2,0,1
23,29,2010,4,225240.0,1700.0,3,0,7699.0,12,18770.0,0,1,1
20,97,2008,3,133994.0,3500.0,3,0,12199.0,14,9571.0,1,0,0
13,20,2016,10,30652.0,2000.0,2,0,16199.0,6,5108.67,1,0,2
1,16,2015,10,145000.0,2000.0,0,0,18900.0,7,20714.29,0,1,2
21,101,2016,10,52167.0,2000.0,2,0,17999.0,6,8694.5,1,3,2
13,35,2014,3,168332.0,2199.0,0,0,16999.0,8,21041.5,0,0,2
31,101,1988,10,57815.0,887.0,4,1,2299.0,34,1700.44,1,-1,1
11,52,2014,11,121467.0,1000.0,4,1,6699.0,8,15183.38,2,3,1
14,101,2015,10,38000.0,1600.0,0,0,10899.0,7,5428.57,1,0,1
40,92,2010,11,215690.0,1798.0,2,0,9299.0,12,17974.17,0,0,1
28,23,2013,11,211630.0,1248.0,0,1,6999.0,9,23514.44,0,1,1
1,93,2018,3,13816.0,2995.0,4,0,46999.0,4,3454.0,1,1,2
35,85,2016,10,117500.0,1600.0,4,1,10749.0,6,19583.33,0,1,1
20,58,2015,10,29648.0,1998.0,4,0,26499.0,7,4235.43,1,0,2
40,25,2013,10,194151.0,2500.0,2,0,13999.0,9,21572.33,0,0,2
22,101,2008,3,165388.0,2261.0,3,0,7250.0,14,11813.43,1,0,2
13,35,2017,3,93349.0,1500.0,4,0,19199.0,5,18669.8,0,0,1
27,127,2017,3,35930.0,2000.0,2,0,22499.0,5,7186.0,1,0,2
40,101,2011,11,157691.0,1798.0,2,0,9399.0,11,14335.55,2,0,1
23,48,2013,10,240094.0,2149.0,2,0,14900.0,9,26677.11,0,1,2
39,101,2015,3,70485.0,1373.0,4,0,14650.0,7,10069.29,1,0,1
13,35,2015,3,169000.0,1600.0,0,0,17200.0,7,24142.86,0,0,1
42,61,2012,4,135881.0,1200.0,4,1,6699.0,10,13588.1,2,1,1
23,48,2011,11,197920.0,2200.0,0,0,16299.0,11,17992.73,0,1,2
40,26,2014,11,165788.0,1998.0,0,1,13499.0,8,20723.5,0,0,2
32,69,2007,1,224668.0,1500.0,0,1,4499.0,15,14977.87,2,1,1
13,20,2014,10,117299.0,1997.0,2,0,11850.0,8,14662.38,2,0,2
23,57,2012,3,222695.0,2200.0,0,0,18599.0,10,22269.5,0,1,2
42,117,2007,3,273569.0,2461.0,0,1,9799.0,15,18237.93,0,1,2
25,101,1996,4,258094.0,1300.0,4,1,2399.0,26,9926.69,1,0,1
23,101,2012,11,226125.0,1461.0,0,1,8500.0,10,22612.5,0,1,1
25,101,2011,4,166636.0,1332.0,4,1,5799.0,11,15148.73,2,0,1
23,48,2006,10,285193.0,2200.0,0,0,10199.0,16,17824.56,0,1,2
23,78,2005,11,315862.0,3000.0,0,0,11999.0,17,18580.12,0,1,2
43,105,2013,10,69150.0,2497.0,3,0,12999.0,9,7683.33,1,-1,2
40,24,2015,4,135136.0,1800.0,2,0,12499.0,7,19305.14,0,0,1
18,113,2018,3,31700.0,1591.0,4,0,16950.0,4,7925.0,1,0,1
14,121,2016,3,207428.0,2000.0,0,0,19850.0,6,34571.33,0,0,2
32,80,2012,0,241696.0,1500.0,0,0,6499.0,10,24169.6,0,1,1
17,101,2012,3,141812.0,2000.0,4,0,10899.0,10,14181.2,2,3,2
2,9,2011,10,210742.0,2000.0,0,0,16499.0,11,19158.36,0,1,2
40,24,2014,11,182672.0,1798.0,2,0,9400.0,8,22834.0,0,0,1
11,52,2012,11,132571.0,1000.0,4,1,6499.0,10,13257.1,2,3,1
14,121,2015,3,174445.0,1995.0,0,0,14299.0,7,24920.71,0,0,2
40,74,2007,9,233782.0,2700.0,3,0,15199.0,15,15585.47,2,0,2
40,26,2012,11,223348.0,1998.0,0,1,11499.0,10,22334.8,0,0,2
23,101,2009,3,320288.0,2987.0,0,0,20699.0,13,24637.54,0,1,2
2,101,2014,3,71433.0,2000.0,0,0,25999.0,8,8929.12,1,1,2
30,39,2013,3,175853.0,3000.0,0,0,31999.0,9,19539.22,0,1,2
32,115,2016,10,165674.0,1500.0,0,0,11499.0,6,27612.33,0,1,1
1,15,2014,11,113073.0,2000.0,0,0,14500.0,8,14134.12,2,1,2
20,49,2016,10,85682.0,2500.0,2,0,20500.0,6,14280.33,2,0,2
14,101,2012,11,150073.0,1396.0,0,1,6899.0,10,15007.3,2,0,1
2,9,2012,10,287394.0,2000.0,0,0,16999.0,10,28739.4,0,1,2
32,80,2014,4,110000.0,1500.0,0,0,8499.0,8,13750.0,2,1,1
6,101,2017,3,85904.0,898.0,4,1,7599.0,5,17180.8,0,1,1
23,126,2012,6,234016.0,3000.0,0,0,16500.0,10,23401.6,0,1,2
2,129,2016,3,147446.0,2000.0,0,0,32500.0,6,24574.33,0,1,2
32,68,2017,3,162582.0,1200.0,4,0,11499.0,5,32516.4,0,1,1
40,26,2007,10,189853.0,1800.0,4,0,6700.0,15,12656.87,2,0,1
2,128,2009,3,255000.0,2000.0,0,1,11900.0,13,19615.38,0,1,2
2,129,2014,3,180000.0,2000.0,0,0,28299.0,8,22500.0,0,1,2
32,62,2014,11,170683.0,1500.0,0,0,9199.0,8,21335.38,0,1,1
42,90,2010,4,75255.0,1400.0,4,0,7899.0,12,6271.25,1,1,1
2,9,2017,10,40000.0,2000.0,0,0,37500.0,5,8000.0,1,1,2
40,24,2013,11,178673.0,1789.0,2,0,9799.0,9,19852.56,0,0,1
23,101,2015,11,163541.0,1500.0,0,1,14999.0,7,23363.0,0,1,1
30,39,2017,3,74576.0,4200.0,0,0,65900.0,5,14915.2,2,1,0
43,132,2019,3,125981.0,2000.0,0,0,44999.0,3,41993.67,0,-1,2
2,9,2012,10,126119.0,2000.0,4,0,13900.0,10,12611.9,2,1,2
35,114,2019,10,2963.0,2000.0,0,0,34500.0,3,987.67,1,1,2
20,36,2012,4,232142.0,1800.0,2,0,11199.0,10,23214.2,0,0,1
1,18,2017,10,32935.0,3000.0,0,0,67900.0,5,6587.0,1,1,2
32,68,2017,3,138272.0,1500.0,0,0,14399.0,5,27654.4,0,1,1
40,73,2008,9,260432.0,4500.0,0,0,24999.0,14,18602.29,0,0,0
32,108,2012,11,149389.0,1500.0,0,0,8999.0,10,14938.9,2,1,1
42,61,2013,4,86657.0,1200.0,4,0,10499.0,9,9628.56,1,1,1
1,17,2012,10,137010.0,2000.0,4,0,14399.0,10,13701.0,2,1,2
43,105,2015,10,89918.0,1600.0,0,0,14499.0,7,12845.43,2,-1,1
1,94,2019,3,39594.0,2000.0,4,0,41999.0,3,13198.0,2,1,2
11,54,2018,10,69940.0,2000.0,2,0,16499.0,4,17485.0,0,3,2
42,61,2015,4,193063.0,1400.0,5,0,12999.0,7,27580.43,0,1,1
20,36,2013,4,142030.0,1800.0,2,0,10999.0,9,15781.11,2,0,1
28,23,2011,1,297823.0,1300.0,0,1,6699.0,11,27074.82,0,1,1
28,23,2011,11,184300.0,1300.0,0,1,5999.0,11,16754.55,2,1,1
2,9,2013,10,172269.0,2000.0,0,0,18499.0,9,19141.0,0,1,2
21,101,2016,10,70310.0,2000.0,2,0,19500.0,6,11718.33,1,3,2
35,114,2016,11,30594.0,2000.0,0,0,20499.0,6,5099.0,1,1,2
43,132,2007,3,190202.0,2400.0,0,0,16999.0,15,12680.13,2,-1,2
27,95,2007,3,254548.0,2000.0,4,0,7499.0,15,16969.87,2,0,2
30,39,2013,3,150467.0,3000.0,0,0,33499.0,9,16718.56,2,1,2
27,101,2004,11,205954.0,1800.0,4,1,3999.0,18,11441.89,1,0,1
28,23,2012,11,225442.0,1300.0,0,1,7499.0,10,22544.2,0,1,1
30,101,2017,2,30871.0,2000.0,4,0,49499.0,5,6174.2,1,1,2
40,102,2013,3,229142.0,2200.0,0,0,16499.0,9,25460.22,0,0,2
2,129,2020,3,16225.0,2000.0,0,0,67000.0,2,8112.5,1,1,2
40,26,2012,10,150810.0,1800.0,4,1,11499.0,10,15081.0,2,0,1
2,12,2005,10,253611.0,3000.0,0,0,10999.0,17,14918.29,2,1,2
35,114,2009,10,221295.0,1800.0,4,1,7899.0,13,17022.69,2,1,1
2,129,2017,3,75983.0,2000.0,2,0,36999.0,5,15196.6,2,1,2
40,92,2014,11,98000.0,1800.0,2,0,10999.0,8,12250.0,2,0,1
2,9,2014,10,145243.0,2000.0,0,0,21999.0,8,18155.38,0,1,2
42,88,2015,10,157536.0,1800.0,4,0,13899.0,7,22505.14,0,1,1
2,6,2014,10,105217.0,2000.0,4,0,15499.0,8,13152.12,2,1,2
11,54,2013,10,273267.0,2000.0,5,0,12499.0,9,30363.0,0,3,2
42,110,2006,6,357415.0,1900.0,0,1,3299.0,16,22338.44,0,1,2
5,101,2012,11,174677.0,2000.0,2,0,11399.0,10,17467.7,0,1,2
43,101,2015,11,183000.0,2000.0,3,0,10899.0,7,26142.86,0,-1,2
1,101,2010,4,159390.0,1400.0,4,0,10899.0,12,13282.5,2,1,1
11,54,2013,10,159631.0,2000.0,2,0,11199.0,9,17736.78,0,3,2
40,92,2009,4,235258.0,1500.0,2,0,6899.0,13,18096.77,0,0,1
20,63,2014,10,153374.0,2500.0,2,0,19999.0,8,19171.75,0,0,2
2,129,2015,3,56895.0,2000.0,5,0,32500.0,7,8127.86,1,1,2
6,47,2014,3,187219.0,1500.0,0,1,8799.0,8,23402.38,0,1,1
2,128,2008,3,132345.0,2000.0,4,1,7999.0,14,9453.21,1,1,2
20,97,2003,3,277743.0,3000.0,3,0,8999.0,19,14618.05,2,0,2
32,115,2016,10,116914.0,1500.0,0,0,12799.0,6,19485.67,0,1,1
14,121,2017,3,38331.0,1600.0,4,0,17900.0,5,7666.2,1,0,1
1,18,1999,10,343621.0,4200.0,4,0,6499.0,23,14940.04,2,1,0
35,85,2015,10,109175.0,1600.0,0,1,10799.0,7,15596.43,2,1,1
2,130,2010,3,171618.0,3000.0,0,0,24900.0,12,14301.5,2,1,2
40,74,2009,9,261703.0,2700.0,4,0,21999.0,13,20131.0,0,0,2
32,80,2012,11,198104.0,1500.0,0,1,7999.0,10,19810.4,0,1,1
2,130,2013,3,201464.0,3000.0,0,0,29000.0,9,22384.89,0,1,2
1,101,2011,10,57312.0,3000.0,4,0,24999.0,11,5210.18,1,1,2
40,101,2013,11,185102.0,1800.0,2,0,9499.0,9,20566.89,0,0,1
6,77,2008,11,422062.0,1400.0,3,0,2999.0,14,30147.29,0,1,1
32,68,2015,3,150000.0,1500.0,0,0,12999.0,7,21428.57,0,1,1
2,9,2012,10,191081.0,2000.0,0,0,18499.0,10,19108.1,0,1,2
2,9,2017,10,19753.0,2000.0,4,0,31500.0,5,3950.6,1,1,2
43,131,2013,11,203281.0,2400.0,0,0,18999.0,9,22586.78,0,-1,2
14,121,2016,3,145557.0,1700.0,0,0,18599.0,6,24259.5,0,0,1
40,92,2010,4,162811.0,1800.0,2,0,8999.0,12,13567.58,2,0,1
28,65,2014,10,101739.0,2000.0,4,0,11499.0,8,12717.38,2,1,2
6,47,2011,3,165000.0,1487.0,0,1,7999.0,11,15000.0,2,1,1
40,24,2010,4,200797.0,1400.0,0,1,7399.0,12,16733.08,2,0,1
13,35,2013,3,150000.0,2200.0,0,0,16999.0,9,16666.67,2,0,2
43,101,2015,11,238850.0,2400.0,2,0,14799.0,7,34121.43,0,-1,2
1,101,2014,4,179491.0,1400.0,3,0,13599.0,8,22436.38,0,1,1
35,85,2014,11,212111.0,1600.0,0,1,10499.0,8,26513.88,0,1,1
1,101,2017,10,65000.0,4000.0,4,0,79999.0,5,13000.0,2,1,0
35,50,2015,11,125144.0,1400.0,0,1,6999.0,7,17877.71,0,1,1
40,102,2007,3,139524.0,2000.0,3,0,10299.0,15,9301.6,1,0,2
1,94,2016,3,183957.0,3000.0,0,0,53500.0,6,30659.5,0,1,2
27,101,2011,4,154000.0,1500.0,0,1,5699.0,11,14000.0,2,0,1
40,92,2013,10,158832.0,1800.0,2,0,9199.0,9,17648.0,0,0,1
42,120,2014,6,176727.0,2000.0,0,0,16300.0,8,22090.88,0,1,2
28,23,2011,11,172000.0,1300.0,0,1,6199.0,11,15636.36,2,1,1
42,101,2014,6,111898.0,2000.0,0,0,31500.0,8,13987.25,2,1,2
40,26,2006,11,235619.0,2000.0,0,1,7499.0,16,14726.19,2,0,2
40,44,2007,11,274393.0,1400.0,0,1,6399.0,15,18292.87,0,0,1
42,61,2004,4,218000.0,1600.0,4,1,5499.0,18,12111.11,2,1,1
2,12,2003,10,400000.0,3500.0,3,0,7399.0,19,21052.63,0,1,0
11,54,2016,10,142093.0,2000.0,2,0,14499.0,6,23682.17,0,3,2
27,67,2011,3,225221.0,1500.0,0,1,7499.0,11,20474.64,0,0,1
42,37,2011,1,207000.0,1600.0,0,1,5599.0,11,18818.18,0,1,1
35,85,2015,11,148924.0,1800.0,4,0,15999.0,7,21274.86,0,1,1
40,38,2007,10,148694.0,2400.0,4,0,7499.0,15,9912.93,1,0,2
32,42,2018,11,138966.0,1500.0,0,1,7699.0,4,34741.5,0,1,1
43,131,2010,3,224113.0,2000.0,0,0,14899.0,12,18676.08,0,-1,2
2,12,2006,10,213358.0,4000.0,3,0,10999.0,16,13334.88,2,1,0
20,58,2015,10,41770.0,2000.0,4,0,26499.0,7,5967.14,1,0,2
18,101,2001,10,359000.0,2000.0,3,0,3899.0,21,17095.24,2,0,2
27,67,2016,3,24515.0,1200.0,4,1,10999.0,6,4085.83,1,0,1
25,72,2009,10,190000.0,1600.0,4,1,5799.0,13,14615.38,2,0,1
40,101,2015,11,243944.0,1800.0,2,0,12799.0,7,34849.14,0,0,1
1,15,2015,10,97070.0,2000.0,4,0,15499.0,7,13867.14,2,1,2
32,101,2014,3,127350.0,1500.0,0,0,10399.0,8,15918.75,2,1,1
35,50,2019,11,20327.0,1000.0,4,1,11999.0,3,6775.67,1,1,1
40,92,2016,4,137845.0,1800.0,2,0,12999.0,6,22974.17,0,0,1
42,66,2013,10,216380.0,1400.0,2,0,8799.0,9,24042.22,0,1,1
29,101,2013,3,207411.0,2000.0,2,0,9499.0,9,23045.67,0,1,2
35,85,2005,4,437155.0,1600.0,3,1,4199.0,17,25715.0,0,1,1
1,17,2011,11,200000.0,2000.0,0,1,13399.0,11,18181.82,0,1,2
2,129,2017,3,75200.0,2000.0,0,0,40499.0,5,15040.0,2,1,2
40,92,2007,4,244224.0,1497.0,2,0,6399.0,15,16281.6,2,0,1
40,44,2006,11,230697.0,1400.0,0,1,6499.0,16,14418.56,2,0,1
40,92,2009,10,193188.0,1500.0,2,0,7999.0,13,14860.62,2,0,1
39,101,2008,3,196228.0,2000.0,4,0,5499.0,14,14016.29,2,0,2
11,51,2005,4,282668.0,1400.0,0,1,3999.0,17,16627.53,2,3,1
35,101,2011,4,155180.0,1400.0,4,0,6999.0,11,14107.27,2,1,1
19,99,2010,3,213911.0,3000.0,0,0,18500.0,12,17825.92,0,1,2
19,101,2019,3,16551.0,3000.0,0,0,64500.0,3,5517.0,1,1,2
2,129,2017,3,82753.0,2000.0,0,0,39900.0,5,16550.6,2,1,2
2,128,2014,3,197749.0,2000.0,0,0,19999.0,8,24718.62,0,1,2
1,101,2019,3,35915.0,3000.0,2,0,92000.0,3,11971.67,2,1,2
27,95,2015,3,147100.0,1461.0,0,1,12799.0,7,21014.29,0,0,1
20,101,2000,9,231008.0,4700.0,3,0,16500.0,22,10500.36,1,0,0
32,80,2013,11,162834.0,1500.0,0,1,8399.0,9,18092.67,0,1,1
28,23,2011,11,172000.0,1400.0,4,0,6199.0,11,15636.36,2,1,1
35,114,2013,10,240077.0,2000.0,0,0,15799.0,9,26675.22,0,1,2
11,119,2008,1,270000.0,1800.0,0,1,3999.0,14,19285.71,0,3,1
35,114,2009,10,256702.0,2000.0,0,1,9999.0,13,19746.31,0,1,2
40,74,2012,9,199627.0,2700.0,3,0,20900.0,10,19962.7,0,0,2
2,129,2015,3,185407.0,3000.0,0,0,35999.0,7,26486.71,0,1,2
40,101,2014,11,90405.0,1600.0,0,1,12900.0,8,11300.62,1,0,1
35,114,2016,10,226000.0,2000.0,0,0,20300.0,6,37666.67,0,1,2
42,61,2015,4,172453.0,1400.0,5,0,12999.0,7,24636.14,0,1,1
2,101,2009,11,193942.0,3000.0,4,0,15499.0,13,14918.62,2,1,2
23,57,2010,3,231542.0,2200.0,0,1,13999.0,12,19295.17,0,1,2
18,101,1995,10,214794.0,1600.0,4,1,2199.0,27,7955.33,1,0,1
3,101,2014,10,192374.0,1600.0,4,1,5999.0,8,24046.75,0,3,1
1,17,2012,11,295227.0,2000.0,0,0,16799.0,10,29522.7,0,1,2
42,120,2010,6,209765.0,2000.0,0,1,11499.0,12,17480.42,0,1,2
23,101,2014,10,58450.0,4600.0,4,0,33000.0,8,7306.25,1,1,0
39,101,2017,3,58590.0,1400.0,4,0,15999.0,5,11718.0,1,0,1
35,114,2016,10,180328.0,2000.0,0,0,18999.0,6,30054.67,0,1,2
38,101,2012,4,165242.0,1400.0,0,1,6999.0,10,16524.2,2,0,1
2,101,2015,10,148685.0,2000.0,4,0,20499.0,7,21240.71,0,1,2
23,57,2011,3,199418.0,2200.0,0,0,17499.0,11,18128.91,0,1,2
28,65,2013,11,152912.0,2000.0,0,1,10599.0,9,16990.22,2,1,2
42,90,2011,4,200604.0,1200.0,0,1,5799.0,11,18236.73,0,1,1
42,61,2010,11,194000.0,1400.0,4,1,6799.0,12,16166.67,2,1,1
14,121,2013,3,146112.0,2000.0,0,1,14300.0,9,16234.67,2,0,2
1,15,2012,11,207000.0,2000.0,0,1,12399.0,10,20700.0,0,1,2
13,41,2008,10,185573.0,1300.0,2,0,5499.0,14,13255.21,2,0,1
2,6,2007,10,299449.0,2000.0,4,0,7999.0,15,19963.27,0,1,2
2,128,2014,3,214459.0,2000.0,0,0,25499.0,8,26807.38,0,1,2
40,92,2009,4,223777.0,1500.0,2,0,6599.0,13,17213.62,0,0,1
1,15,2013,10,167482.0,2000.0,4,0,12499.0,9,18609.11,0,1,2
2,129,2006,3,197139.0,3000.0,4,0,10900.0,16,12321.19,2,1,2
19,53,2007,3,300000.0,2200.0,0,0,9999.0,15,20000.0,0,1,2
11,52,2017,11,170551.0,1500.0,0,0,9799.0,5,34110.2,0,3,1
38,101,2009,11,279949.0,2000.0,3,1,9500.0,13,21534.54,0,0,2
20,36,2015,4,66457.0,1800.0,2,0,13199.0,7,9493.86,1,0,1
10,101,2013,4,100530.0,1400.0,4,0,7899.0,9,11170.0,1,1,1
40,44,2003,4,242854.0,1600.0,4,0,6399.0,19,12781.79,2,0,1
23,126,2011,6,93995.0,2200.0,0,0,21499.0,11,8545.0,1,1,2
35,114,2016,10,172670.0,2000.0,0,1,15699.0,6,28778.33,0,1,2
42,116,2018,3,39168.0,2000.0,4,0,17699.0,4,9792.0,1,1,2
18,86,2012,10,138000.0,2000.0,2,0,10499.0,10,13800.0,2,0,2
11,51,2008,4,242543.0,1400.0,0,1,4399.0,14,17324.5,0,3,1
23,126,2013,6,267665.0,2200.0,0,0,15999.0,9,29740.56,0,1,2
40,101,2015,11,136374.0,1800.0,2,0,10999.0,7,19482.0,0,0,1
40,24,2014,11,235403.0,1800.0,2,0,8399.0,8,29425.38,0,0,1
32,108,2011,11,166984.0,1500.0,0,0,6799.0,11,15180.36,2,1,1
32,80,2016,11,186352.0,1500.0,0,0,9999.0,6,31058.67,0,1,1
40,38,2002,10,207966.0,2400.0,4,1,4500.0,20,10398.3,1,0,2
27,127,2018,3,75253.0,1600.0,0,1,20999.0,4,18813.25,0,0,1
42,89,2012,10,127316.0,2000.0,4,0,11999.0,10,12731.6,2,1,2
27,96,2009,3,197000.0,1500.0,0,1,8499.0,13,15153.85,2,0,1
35,101,2009,11,208830.0,1400.0,0,1,4799.0,13,16063.85,2,1,1
35,85,2015,10,208821.0,1600.0,3,1,6399.0,7,29831.57,0,1,1
23,48,1988,10,474042.0,3000.0,0,1,5499.0,34,13942.41,2,1,2
23,48,2011,10,307784.0,2200.0,0,0,15499.0,11,27980.36,0,1,2
20,36,2013,4,170699.0,1800.0,2,0,13199.0,9,18966.56,0,0,1
6,76,2012,11,151000.0,1500.0,0,1,5599.0,10,15100.0,2,1,1
32,108,2011,11,163220.0,1500.0,0,0,6499.0,11,14838.18,2,1,1
2,9,2002,10,305575.0,2200.0,3,1,6599.0,20,15278.75,2,1,2
18,113,2014,3,90079.0,2000.0,0,0,16899.0,8,11259.88,1,0,2
2,6,2012,10,89384.0,2000.0,4,0,13499.0,10,8938.4,1,1,2
42,89,2013,10,95758.0,2000.0,4,0,12999.0,9,10639.78,1,1,2
32,80,2006,10,233071.0,1400.0,4,1,3499.0,16,14566.94,2,1,1
22,5,2008,10,163848.0,1600.0,4,1,5999.0,14,11703.43,1,0,1
35,114,2009,10,275424.0,1900.0,0,1,7999.0,13,21186.46,0,1,2
23,126,2011,6,220121.0,3000.0,0,0,15999.0,11,20011.0,0,1,2
14,135,2011,3,165880.0,2000.0,0,0,13499.0,11,15080.0,2,0,2
13,41,2013,4,150609.0,1400.0,4,1,8799.0,9,16734.33,2,0,1
19,98,2003,9,320288.0,3000.0,0,0,12500.0,19,16857.26,2,1,2
32,108,2005,11,209948.0,1500.0,0,1,3699.0,17,12349.88,2,1,1
1,15,2018,10,22325.0,2000.0,4,0,23999.0,4,5581.25,1,1,2
27,127,2004,3,231549.0,2000.0,4,1,5999.0,18,12863.83,2,0,2
42,61,2012,11,172428.0,1400.0,4,1,7999.0,10,17242.8,0,1,1
32,80,2014,11,161912.0,1500.0,0,1,7499.0,8,20239.0,0,1,1
32,101,2019,3,23843.0,900.0,4,1,10999.0,3,7947.67,1,1,1
6,47,2011,3,171809.0,1500.0,0,1,7499.0,11,15619.0,2,1,1
28,23,2005,4,361443.0,1700.0,0,1,5399.0,17,21261.35,0,1,1
28,23,2012,4,109218.0,1400.0,4,0,8599.0,10,10921.8,1,1,1
1,15,1999,10,301000.0,1900.0,0,1,5999.0,23,13086.96,2,1,2
23,126,2011,6,314633.0,2200.0,0,1,11799.0,11,28603.0,0,1,2
27,101,2001,11,260000.0,2200.0,0,1,2999.0,21,12380.95,2,0,2
1,15,2002,10,318441.0,1800.0,4,1,4999.0,20,15922.05,2,1,1
11,83,2015,11,195006.0,1500.0,0,1,11499.0,7,27858.0,0,3,1
20,49,2018,10,41081.0,2500.0,2,0,27499.0,4,10270.25,1,0,2
40,24,2013,4,180121.0,1400.0,0,1,9699.0,9,20013.44,0,0,1
2,129,2013,3,150000.0,3000.0,0,0,44000.0,9,16666.67,2,1,2
43,131,2009,3,246429.0,2400.0,0,0,14399.0,13,18956.08,0,-1,2
32,68,2017,3,136800.0,1500.0,0,0,14699.0,5,27360.0,0,1,1
11,83,2018,10,118256.0,1500.0,0,1,12499.0,4,29564.0,0,3,1
6,76,2007,10,265171.0,1400.0,3,1,3299.0,15,17678.07,0,1,1
42,61,2008,4,242184.0,1400.0,4,1,7499.0,14,17298.86,0,1,1
1,93,2010,3,228352.0,2000.0,4,0,16500.0,12,19029.33,0,1,2
1,94,2017,3,23000.0,2000.0,4,0,39999.0,5,4600.0,1,1,2
28,23,2012,11,199172.0,1400.0,4,0,7199.0,10,19917.2,0,1,1
2,101,2007,4,209321.0,1600.0,4,1,6499.0,15,13954.73,2,1,1
1,93,2015,3,164855.0,2000.0,0,0,25499.0,7,23550.71,0,1,2
32,42,2015,11,133773.0,1500.0,0,1,7699.0,7,19110.43,0,1,1
13,20,2015,10,150000.0,2000.0,2,0,13499.0,7,21428.57,0,0,2
42,101,2005,10,260041.0,3000.0,0,0,8899.0,17,15296.53,2,1,2
1,17,2008,10,191930.0,2000.0,4,1,11000.0,14,13709.29,2,1,2
6,77,2015,11,127962.0,1200.0,4,1,5499.0,7,18280.29,0,1,1
6,47,2011,3,153198.0,1500.0,0,1,8199.0,11,13927.09,2,1,1
27,101,2011,6,289340.0,1500.0,0,1,7499.0,11,26303.64,0,0,1
40,102,2021,3,1057.0,2000.0,4,0,22499.0,1,1057.0,1,0,2
13,41,2009,10,205844.0,1339.0,3,0,6399.0,13,15834.15,2,0,1
28,134,2012,11,163652.0,1400.0,4,1,8299.0,10,16365.2,2,1,1
14,107,2011,3,140479.0,2200.0,0,0,14699.0,11,12770.82,2,0,2
28,23,2011,11,215541.0,1300.0,0,1,6899.0,11,19594.64,0,1,1
